movieId,avg_movie_rating,rating_count,rating_std
60981,3.0,12,0.904534
60983,3.5,5,1.620185
60990,3.67568,37,1.062075
60992,3.65152,33,1.343298
61004,3.0,9,0.75
61009,3.48387,31,1.091512
61011,2.74,25,0.678847
61013,3.59091,11,1.091288
61018,3.44444,18,0.591332
61024,3.54006,2571,0.940418
61026,3.62013,308,0.853342
61031,3.4,5,1.431782
61035,2.76316,19,0.977076
61037,3.55319,47,1.216883
61041,3.33333,3,0.57735
61048,2.75,10,0.920447
61071,3.06061,264,1.131187
61073,2.6699,103,1.085902
61075,3.49262,271,0.795788
61083,2.83333,3,1.258306
61091,3.75,12,0.811844
61100,3.46774,31,0.956865
61108,3.2,15,1.320173
61110,2.875,8,0.954314
61116,2.95455,11,0.650175
61123,2.34718,337,1.33171
61132,3.41642,3320,0.923816
61136,3.11364,22,0.738915
61160,3.01364,843,1.145368
61167,3.31081,148,0.911763
61206,3.475,20,1.282216
61210,2.54268,164,1.015829
61215,3.26471,34,0.971061
61236,3.92843,1013,0.833205
61240,4.01053,3040,0.823452
61246,3.1549,255,0.997302
61248,3.12787,872,0.948134
61250,2.85288,452,1.002178
61253,3.0625,16,1.209339
61255,3.06667,240,0.856756
61257,3.66667,102,0.868404
61262,3.05616,365,0.953736
61264,3.13043,23,0.771913
61267,2.17,50,1.071952
61269,3.1875,16,0.997914
61279,3.36364,11,0.6742
61285,3.92857,7,0.886405
61289,3.08192,177,1.012878
61301,3.22727,11,1.103713
61312,3.10526,38,0.815043
61314,1.92,25,0.909212
61317,2.77273,11,1.148121
61319,3.29787,47,0.825277
61323,3.56133,4158,0.886086
61348,1.25189,397,1.06103
61350,2.86667,690,1.035112
61352,3.54513,554,0.734542
61354,2.34568,81,1.259072
61357,3.42593,54,1.100632
61361,2.84231,130,1.054769
61373,3.53125,16,0.71807
61394,3.14019,214,1.105459
61396,3.72222,9,0.363242
61398,2.04,25,0.911958
61401,2.42711,439,1.087147
61406,3.84946,93,0.852697
61414,2.8,10,0.483046
61434,3.5,9,0.661438
61449,3.42647,68,0.769108
61451,3.76923,13,0.563301
61465,2.67564,427,1.020134
61467,3.125,12,0.882275
61470,3.22727,22,0.667748
61473,3.21154,26,0.907448
61475,4.0,4,0.707107
61493,3.12069,29,1.243951
61553,2.75,4,0.645497
61560,3.5,2,0.0
61567,2.25714,35,0.95772
61586,3.6,10,0.614636
61628,3.3125,8,0.842509
61634,2.3,10,1.358103
61638,2.5,3,1.732051
61646,3.56522,92,0.896322
61678,3.20183,109,0.935709
61692,2.7551,49,1.127878
61695,3.625,4,0.629153
61697,2.93155,431,0.949579
61705,2.95668,277,0.846947
61707,3.33333,12,0.961375
61724,3.72535,71,0.848481
61729,3.47704,893,0.702956
61742,3.41892,37,1.064017
61768,2.875,8,1.217433
61816,3.43182,44,0.925045
61818,2.05882,51,1.219209
61862,3.07407,27,1.106829
61868,3.5,1,
61913,3.78571,7,1.409998
61931,2.66071,28,1.269686
61934,2.64583,24,1.068106
61937,3.73214,56,0.878864
61941,3.3913,69,1.090971
61948,2.875,80,1.077679
61950,2.98438,32,0.847048
61961,3.25806,31,1.109587
61967,3.66901,71,1.149359
61970,3.33333,3,1.527525
61986,3.37879,396,0.77734
61991,2.92553,94,1.005248
61994,3.4,10,0.994429
62000,3.38636,22,0.987202
62008,3.375,4,1.030776
62010,3.24242,33,0.791766
62014,3.16667,6,0.516398
62049,3.70678,428,0.86291
62054,3.71429,7,1.185227
62063,3.25,8,1.195229
62081,3.28468,1110,0.901376
62113,3.21385,491,0.870779
62115,3.65385,26,0.845804
62137,2.91447,152,1.022554
62153,3.22222,18,0.548319
62155,3.49047,1049,0.885046
62157,3.34615,13,1.161619
62198,3.63462,26,0.686406
62203,3.56969,287,1.030321
62206,4.75,2,0.353553
62208,3.95833,12,0.810677
62213,2.125,4,1.030776
62235,3.49632,136,0.917921
62237,3.0,2,0.707107
62245,3.98,25,0.529937
62250,3.47934,363,0.885885
62254,3.8,10,0.632456
62265,2.99333,225,1.026958
62277,3.09091,11,1.113961
62293,3.55116,518,0.748169
62299,1.85714,35,1.417181
62304,3.45,10,0.68516
62331,3.51087,46,1.002714
62334,2.58333,6,1.068488
62336,4.00663,679,1.067915
62344,3.36279,594,0.998369
62374,3.59697,1222,0.747783
62376,3.41869,701,0.788185
62378,3.05556,36,0.851702
62383,3.25714,70,1.112325
62385,2.90909,11,1.221028
62390,2.90909,22,1.211418
62394,2.60919,751,0.997361
62420,3.25,8,0.707107
62434,3.35904,1880,0.915146
62437,3.19171,519,0.87288
62439,3.21645,231,0.858911
62467,4.0,1,
62474,2.83333,6,1.21106
62511,3.70647,896,1.064303
62514,3.125,4,0.629153
62526,3.3,40,0.73205
62553,3.63878,245,0.887716
62577,3.2782,133,0.762307
62586,2.35821,67,1.248654
62594,3.40476,21,0.969782
62644,3.83142,522,0.763446
62660,3.28571,7,0.636209
62662,3.7381,21,0.956805
62669,3.66667,6,0.408248
62671,3.0,4,1.414214
62718,3.30275,109,0.978988
62721,3.31818,11,1.006795
62726,3.31579,19,1.483338
62729,2.88462,26,1.070586
62733,3.05694,360,1.084305
62761,4.0,2,0.0
62764,2.76471,34,1.332776
62781,4.0,3,0.0
62788,2.38312,77,1.155354
62792,3.23944,284,0.782355
62796,2.92188,32,1.055778
62799,3.60135,148,0.880552
62801,3.88119,101,0.877919
62803,3.69767,86,1.088115
62834,2.95299,117,1.14843
62836,3.21845,103,1.139035
62847,3.3,5,0.570088
62849,3.7109,1394,0.840894
62851,2.875,8,1.06066
62912,2.32537,272,1.532495
62916,2.6,5,0.41833
62920,3.5,3,0.5
62925,3.10606,33,0.933387
62953,2.66667,3,0.763763
62956,3.64353,958,0.852812
62970,3.39826,172,0.977733
62972,3.42308,13,0.786505
62974,3.34615,39,0.889662
62999,3.33237,1038,0.903135
63001,3.66667,6,0.930949
63007,1.5,1,
63033,3.33691,512,0.992272
63062,3.74456,1838,0.748186
63069,3.28947,19,0.902401
63072,3.613,1438,0.879832
63082,3.95048,9208,0.812892
63113,3.38106,3178,0.841656
63119,3.0,22,1.300183
63121,3.33333,18,1.20049
63131,3.62642,1930,0.794992
63134,3.25,2,1.06066
63141,2.0,1,
63179,3.42941,85,0.997476
63181,3.03906,64,1.1694
63187,3.25,2,0.353553
63189,3.27519,129,0.970183
63194,3.41071,28,1.312713
63222,3.44147,299,0.783054
63226,3.8125,8,0.593867
63229,4.25,2,0.353553
63237,2.67241,29,1.174703
63239,3.08019,106,1.251926
63271,2.0,1,
63273,2.37931,29,0.98792
63276,3.4875,40,1.237696
63278,3.5,1,
63283,3.44444,9,0.634648
63310,3.425,20,1.042202
63312,3.35849,53,1.044111
63327,3.25,4,0.288675
63329,3.25,66,1.027506
63332,3.42857,7,0.786796
63339,3.25,4,0.866025
63391,3.625,12,1.110385
63393,2.29752,121,1.312724
63433,3.79947,379,0.982331
63436,2.71789,615,1.252231
63446,3.39024,82,1.094386
63458,2.16304,46,1.346
63468,2.875,4,0.25
63479,3.246,500,0.99924
63481,2.97826,46,1.13508
63483,2.5,7,0.408248
63515,3.57586,145,1.026271
63540,1.78652,178,1.177443
63544,3.72727,11,0.64667
63590,3.58333,6,1.068488
63617,2.66667,12,1.556998
63629,3.33333,9,1.030776
63645,3.675,20,1.016638
63647,3.53846,13,1.144944
63662,3.5,4,0.707107
63676,3.83636,55,0.75801
63688,3.25,2,0.353553
63692,4.25,2,0.353553
63698,3.56818,66,0.87656
63758,2.75,4,0.957427
63760,3.5,7,0.816497
63768,3.59091,11,0.700649
63772,3.5,5,0.935414
63781,3.58333,6,0.584523
63788,2.8,25,1.258306
63791,2.625,8,0.694365
63793,3.05263,19,1.039427
63806,2.875,4,1.701715
63808,3.69345,336,0.771557
63810,3.5,3,0.5
63826,3.3628,164,0.930608
63828,3.11458,48,1.047995
63836,3.0,24,1.242368
63840,3.75,2,0.353553
63853,3.24482,917,0.999884
63859,3.53016,1658,0.812356
63862,2.625,4,1.108678
63876,3.87104,2586,0.796326
63989,3.17241,29,0.928477
63992,2.74652,2156,1.322608
64010,2.96552,58,1.016798
64030,3.05767,711,0.983409
64032,2.91111,315,0.965176
64034,3.85466,1008,0.842903
64037,3.09659,88,1.058241
64099,2.5,2,0.707107
64114,3.62621,103,1.318642
64116,2.99724,181,0.940593
64153,2.3,10,1.135292
64167,2.72603,73,1.255657
64197,3.77174,460,0.789408
64229,3.37395,119,0.779011
64231,2.76426,263,1.097158
64234,2.46809,47,1.018333
64236,3.24359,39,0.724313
64241,4.03846,13,0.967418
64243,3.72727,11,0.847456
64245,3.72222,9,0.666667
64249,3.15683,271,1.044536
64273,3.30645,31,0.980454
64275,3.85714,7,0.899735
64278,3.68584,113,0.889409
64280,3.25,6,1.405347
64283,3.83333,12,0.389249
64285,3.6798,495,0.919314
64288,2.6,5,1.474788
64321,3.66667,21,0.991632
64325,2.91667,6,1.319722
64327,3.0,1,
64338,3.775,20,0.549521
64365,3.0,1,
64368,2.22222,9,1.277476
64385,3.38889,9,0.993031
64408,3.83333,3,1.040833
64410,3.125,4,0.25
64418,3.97059,17,0.780036
64424,1.83333,3,1.258306
64427,3.25,6,0.880341
64497,2.79956,1130,0.947399
64499,3.54017,361,0.901646
64501,3.45139,216,0.902811
64508,2.21839,174,1.098346
64511,3.65,30,0.800323
64517,3.0,4,0.408248
64519,3.5,25,0.707107
64522,4.25,6,0.612372
64524,2.80952,21,1.089452
64548,2.0,4,1.224745
64550,2.9,5,0.65192
64552,1.75,2,0.353553
64575,3.7426,1554,0.783581
64577,3.75,14,0.700275
64611,3.125,4,0.478714
64614,3.97931,6379,0.761477
64620,3.82759,2059,0.712001
64622,3.78742,1550,0.796703
64645,2.0,2,1.414214
64650,3.46429,14,1.151325
64652,2.59091,11,1.625087
64658,3.33333,6,0.516398
64660,3.4,10,0.843274
64695,3.48571,35,1.003565
64701,3.80702,285,0.746791
64704,3.5,1,
64716,3.71444,1406,0.931496
64747,2.625,4,1.701715
64750,2.76667,15,1.147461
64754,2.75,2,1.06066
64784,2.75,2,0.353553
64793,3.83333,3,1.040833
64839,3.87762,4012,0.773036
64845,3.06667,15,1.39983
64895,3.25,6,0.689202
64897,3.375,4,0.478714
64900,3.41026,39,1.081372
64903,3.14286,7,1.375811
64906,3.65,10,0.529675
64918,2.16667,6,0.930949
64921,2.57143,7,1.205148
64923,3.25,4,0.5
64926,2.91667,6,1.068488
64930,3.63265,49,0.864674
64942,3.42105,19,0.786398
64944,3.0,1,
64953,3.35,10,0.851469
64957,3.65001,4383,0.879182
64959,3.83333,3,0.763763
64969,3.45652,1863,0.833953
64976,2.1875,8,0.961305
64979,3.25,2,0.353553
64983,3.43238,1124,0.779216
64986,3.40278,36,0.800174
64990,3.55,10,0.86442
64993,3.82156,269,0.991447
64997,3.05517,435,0.966222
64999,1.33929,28,1.07198
65001,3.3,20,0.894427
65006,3.41667,6,0.584523
65011,3.7,5,0.758288
65025,2.25,2,0.353553
65027,3.16667,3,0.763763
65033,3.0,6,1.095445
65037,3.53901,141,0.985739
65045,2.9322,59,0.971391
65051,2.75,4,0.645497
65063,3.25,8,0.963624
65088,3.13573,641,0.951308
65091,3.61364,22,0.575943
65111,2.9375,8,1.050085
65126,3.39322,487,0.870111
65130,3.53495,1030,0.932744
65133,3.73201,278,0.885676
65135,3.78846,390,0.87569
65142,3.67284,81,0.750668
65155,2.7125,40,1.148508
65181,2.82857,35,0.830865
65188,3.99103,446,1.033663
65193,3.00885,113,1.139749
65204,3.0,8,1.133893
65216,3.60783,779,0.810394
65225,3.53509,228,1.189564
65227,3.0,6,0.774597
65230,3.34675,845,0.966503
65235,3.5,24,0.675664
65238,3.16667,9,1.713914
65243,2.86957,23,0.771913
65256,3.44286,35,0.79309
65259,3.47059,34,1.154315
65261,3.82098,1444,0.851591
65263,3.0,3,0.0
65267,3.0,2,0.0
65277,2.5,1,
65288,3.25,8,0.46291
65290,3.35,10,0.747217
65293,2.94444,9,0.726483
65300,2.88333,30,1.193974
65304,3.16667,6,0.68313
65310,2.89623,53,1.338622
65315,2.10526,38,0.923843
65350,2.65,10,1.270389
65352,2.5,7,1.224745
65357,4.02778,18,1.13075
65359,2.68548,62,1.16025
65370,3.0,2,0.0
65381,3.625,4,0.853913
65387,3.0,2,0.707107
65400,1.55556,27,0.983844
65418,3.45622,217,0.97381
65435,2.63235,102,1.116764
65465,3.25189,264,0.798047
65468,3.0,2,0.0
65514,3.97345,1111,0.780371
65518,2.5,9,1.172604
65521,2.625,8,1.457738
65538,3.21429,7,0.755929
65552,2.47872,47,0.758699
65556,3.5,3,0.866025
65558,3.08333,6,0.491596
65562,3.5,5,0.790569
65564,3.5,5,0.5
65567,2.87943,141,0.933313
65577,3.12288,236,0.908439
65585,2.86742,528,1.093555
65588,3.61628,86,1.02806
65596,3.74737,190,0.877025
65601,2.6114,193,1.088182
65603,2.77273,11,1.455397
65612,3.6798,203,0.898809
65614,2.75,4,1.040833
65621,3.0,1,
65629,3.5,1,
65631,3.29221,77,0.852051
65633,3.25,4,1.040833
65638,3.5,2,0.707107
65640,3.625,4,0.75
65642,3.79424,695,0.779397
65651,3.05,10,1.039498
65660,3.53488,43,0.959882
65665,3.28947,38,1.069425
65667,3.0,11,1.264911
65669,3.0,7,0.57735
65672,3.24138,29,0.94132
65682,3.29268,902,1.026417
65685,3.16716,341,0.954821
65696,3.0,2,0.0
65698,3.5,2,0.0
65702,2.91667,6,1.463443
65709,3.38372,43,1.04561
65721,3.59375,16,1.20026
65729,4.0,1,
65731,2.83636,55,0.967311
65738,1.92969,64,1.049819
65740,2.0283,53,1.132624
65762,3.25,2,0.353553
65764,3.3,5,1.717556
65770,3.5,10,0.849837
65772,3.11111,45,0.958745
65780,3.16667,3,0.288675
65796,3.57895,19,1.227726
65802,2.44587,508,1.098018
65810,3.21481,135,0.97265
65813,2.42169,166,1.044414
65817,2.6875,72,0.93612
65840,3.25,4,1.5
65845,3.05882,17,0.966345
65866,3.5,7,0.707107
65868,3.37324,213,1.310476
65878,3.66667,3,0.288675
65882,3.17431,218,0.937877
65894,3.23958,48,1.066858
65899,3.31579,76,0.912294
65907,1.75,10,1.359126
65909,4.0,1,
65927,2.75926,27,1.235457
65930,1.16667,3,1.154701
65932,2.125,4,0.25
65935,3.15,10,0.474342
65939,3.33028,109,1.039097
65974,2.89286,14,1.003428
65982,3.30697,373,0.873908
65984,2.71429,7,1.112697
65986,3.7,5,0.67082
65994,0.875,4,0.25
66006,3.0,3,0.5
66008,4.5,1,
66015,3.0,26,0.916515
66019,3.525,20,1.261526
66025,2.4375,8,0.863444
66036,3.0,1,
66051,3.125,4,0.946485
66053,3.0625,8,0.728869
66057,2.0,1,
66059,3.08065,31,0.913754
66066,1.97647,85,1.207383
66068,3.8,15,0.368394
66090,3.50216,232,0.912275
66092,3.56818,22,1.356602
66097,3.78346,3258,0.783519
66105,3.14286,7,0.899735
66118,3.97059,17,0.648811
66130,3.52667,225,0.870755
66140,2.53571,14,1.064538
66152,2.53333,15,1.125463
66156,3.32039,103,0.839743
66171,3.17767,712,0.954871
66198,3.16972,492,0.828562
66200,3.37864,206,0.839471
66203,3.2883,1051,0.9941
66234,3.23913,23,1.106485
66240,2.98,125,0.994744
66246,2.34375,32,1.352641
66250,3.0,1,
66252,3.625,4,0.946485
66268,2.0,1,
66279,3.5119,42,1.12341
66282,3.6,5,0.41833
66284,3.28571,7,0.698638
66289,3.63333,15,1.245946
66295,3.65,10,1.106797
66297,3.72183,701,0.787633
66302,3.66667,21,1.165476
66304,2.7973,111,1.104492
66306,2.0,1,
66310,3.03906,64,0.99325
66317,3.59146,82,0.913304
66320,3.27778,63,1.091676
66323,3.46667,15,0.99043
66330,3.23077,52,0.972472
66335,3.35263,190,1.052519
66337,3.36538,26,0.866691
66339,4.0,13,1.136515
66344,2.61111,9,1.293681
66352,3.75,6,1.294218
66354,2.83846,65,1.159565
66365,3.0875,40,0.986365
66369,2.55,10,0.550252
66371,3.98973,584,0.90637
66385,3.50968,155,1.024808
66389,4.0,1,
66427,3.00321,156,0.999188
66437,3.5,2,0.707107
66440,3.375,8,1.246423
66472,1.78571,7,0.95119
66491,2.5,1,
66503,2.34615,13,0.826252
66506,2.76786,28,1.040674
66509,3.25533,938,0.903331
66511,3.44776,67,0.925785
66513,2.5,2,0.707107
66517,1.56897,29,1.193166
66537,3.66667,3,0.288675
66539,2.25,2,0.353553
66544,3.57368,95,0.881151
66547,3.62329,73,0.923388
66549,2.11111,9,0.333333
66551,2.3,10,1.251666
66553,3.83333,3,0.288675
66579,2.58333,6,1.393437
66581,2.6,50,1.015191
66584,2.58333,6,1.319722
66586,1.0625,8,0.776324
66590,3.5,3,0.5
66592,2.85714,7,1.107335
66596,3.39474,76,0.895603
66614,3.0,6,1.581139
66618,3.5,20,1.051315
66620,3.0,2,0.0
66639,2.1203,133,1.153306
66652,1.60714,14,0.880965
66655,3.5,9,0.935414
66659,2.23214,56,1.476988
66662,3.75,2,0.353553
66665,3.71453,874,0.855563
66667,3.4,5,0.223607
66686,3.54167,12,0.721688
66691,2.99259,135,0.969661
66701,2.5,5,0.935414
66718,3.46429,14,1.082452
66720,3.375,4,0.478714
66744,3.4434,106,0.879179
66758,3.85714,7,0.899735
66762,3.59494,79,0.877336
66783,2.5957,256,1.127908
66785,3.64032,253,0.957984
66789,2.42222,45,1.261112
66798,2.70276,217,1.15786
66801,3.25758,33,0.876082
66808,1.95283,53,1.268191
66811,4.0,3,0.0
66813,3.81818,11,1.006795
66815,3.0,1,
66854,3.77778,9,0.754615
66857,3.58333,6,1.562583
66859,3.0,6,1.549193
66861,3.5,4,0.707107
66866,3.25,8,1.336306
66868,2.7,5,0.570088
66870,3.68939,66,0.783312
66897,2.375,4,1.436141
66900,1.4,10,1.125463
66902,2.08824,17,1.227743
66904,2.5,1,
66915,3.09551,89,1.157673
66927,4.0,4,0.912871
66932,1.75,6,0.935414
66934,4.06837,3108,0.954673
66941,1.28571,7,0.636209
66943,2.95,50,0.964947
66947,3.1875,8,0.923406
66977,3.9,5,0.223607
66979,3.1,10,1.048809
66981,2.16667,3,1.443376
66983,3.66667,3,0.288675
67009,3.28571,7,1.349603
67068,3.34416,77,1.017155
67070,2.54167,12,1.117187
67073,2.61409,149,1.15097
67087,3.6548,2051,0.821242
67096,3.33333,15,0.449868
67098,3.86,25,0.637704
67135,3.83333,3,1.040833
67138,3.50781,64,0.879629
67140,3.67308,26,0.937468
67168,2.95783,83,1.051146
67186,2.96018,226,1.080415
67190,3.625,4,0.75
67193,3.11553,515,0.794406
67197,3.02337,1241,0.983256
67223,3.49425,87,0.874358
67233,3.2,5,1.440486
67247,3.0,2,0.0
67252,3.07,150,0.98313
67255,3.91158,2833,0.783976
67257,2.35714,7,0.988024
67267,3.51686,682,0.779751
67295,3.61661,596,0.868347
67298,2.83333,3,0.288675
67300,3.0,3,0.0
67314,2.83333,9,0.901388
67316,4.0,1,
67331,1.4,5,0.65192
67354,2.80769,13,1.250641
67356,2.6,10,1.074968
67359,3.14286,7,0.475595
67361,2.84286,105,0.951503
67363,3.35,10,0.579751
67365,2.78409,44,1.025249
67370,3.6875,8,0.798995
67405,2.91071,28,1.354373
67408,3.30224,1029,0.84643
67420,2.875,20,1.110654
67422,3.70588,51,1.015758
67424,3.6,5,1.24499
67429,3.83221,149,0.999342
67457,2.81818,11,1.32802
67459,2.46875,16,1.203727
67464,3.4,15,0.71214
67501,2.79167,12,0.987613
67504,3.91667,24,0.803074
67508,3.64602,339,0.83209
67534,2.80263,114,0.98578
67536,3.41667,6,0.491596
67603,1.77778,9,0.870026
67607,3.32759,29,0.947514
67618,3.21739,46,1.02552
67620,3.46358,151,0.763979
67624,3.13333,15,0.915475
67665,3.76503,449,0.867263
67667,2.95,10,0.643342
67675,3.25,2,0.353553
67695,2.85579,423,1.097934
67702,3.33333,9,0.790569
67704,2.5,2,0.707107
67706,3.23077,13,0.753198
67734,3.48313,1512,0.865861
67744,2.5625,8,1.050085
67748,3.06818,22,0.760568
67784,3.30612,49,0.888681
67788,2.90722,485,1.085997
67792,3.40278,36,0.900947
67799,2.94503,191,1.134791
67801,3.67157,102,0.839894
67803,3.25,2,0.353553
67809,2.75,2,0.353553
67812,2.63636,11,1.206045
67839,3.42063,63,0.78907
67845,3.14286,7,1.313846
67847,3.25,10,1.034139
67850,1.5,7,1.322876
67852,3.5,1,
67865,3.85714,7,0.748013
67867,1.94582,323,1.187149
67869,3.04,25,1.144916
67871,2.41071,28,1.20994
67873,3.5,3,0.866025
67876,2.75,2,0.353553
67878,3.0,1,
67881,1.0,1,
67888,3.72727,11,0.753778
67890,3.5,9,0.75
67892,2.92857,7,0.534522
67894,2.08333,12,1.258306
67896,3.33333,3,1.040833
67898,2.725,20,1.093943
67900,2.0,7,0.957427
67907,3.34615,26,1.309727
67923,3.1637,730,1.035507
67925,3.375,8,0.517549
67927,3.19444,18,1.164915
67929,3.46154,13,0.379777
67931,3.16667,6,0.60553
67949,2.84091,22,0.891579
67957,3.43333,45,1.14614
67980,2.13636,11,0.896965
67983,3.46875,16,1.117568
67997,3.84529,934,0.799178
67999,3.55556,54,1.026382
68012,2.625,4,1.701715
68028,3.28302,53,0.793661
68039,3.41667,6,1.020621
68044,3.64286,7,0.475595
68067,3.5,4,1.0
68069,3.38333,30,0.925532
68073,3.7184,1060,0.85695
68099,3.69355,62,1.041574
68115,3.75,12,0.452267
68128,3.16667,9,0.75
68135,3.13341,1323,1.070228
68137,3.14286,7,0.801784
68153,3.66667,12,1.337116
68157,4.01964,9447,0.843428
68159,3.55938,943,0.730133
68161,3.0,1,
68163,3.125,4,0.478714
68168,3.6875,8,0.997765
68173,3.5,29,0.845154
68175,4.25,6,0.880341
68177,1.75,2,1.767767
68180,3.8125,8,0.961305
68194,3.71814,408,0.71417
68201,3.0,7,1.322876
68205,3.09912,797,1.144503
68214,3.5,8,0.801784
68216,3.33333,3,0.57735
68222,2.5,1,
68226,2.66667,12,0.984732
68233,3.0,1,
68237,4.02106,4867,0.714421
68242,3.0,3,0.5
68244,2.07143,7,0.731925
68246,1.75,2,0.353553
68254,3.0,4,0.408248
68259,3.29167,12,0.810677
68263,3.44521,73,0.884126
68265,4.5,2,0.707107
68269,3.73034,445,0.797152
68271,3.125,8,1.093814
68273,3.625,20,0.958
68288,2.33099,71,1.164792
68314,4.5,1,
68319,3.32595,2821,1.016014
68324,2.77778,153,0.950915
68329,1.75,2,1.767767
68337,3.5,4,0.57735
68339,3.0,4,0.707107
68347,3.88956,412,0.664946
68349,3.72222,9,0.618017
68358,3.96443,7690,0.831063
68392,2.5,19,0.799305
68411,3.08333,6,0.584523
68442,3.19863,73,0.823862
68444,3.1063,127,0.762801
68462,2.5,4,1.080123
68472,3.79545,66,1.041365
68474,2.25,4,1.190238
68480,2.91667,6,1.114301
68482,3.12162,37,0.80282
68484,2.66667,6,1.32916
68486,3.76905,210,0.81859
68489,3.28571,7,0.48795
68495,2.5,4,1.581139
68498,2.875,8,1.217433
68511,3.39706,68,0.760787
68513,2.45238,21,1.422188
68515,3.75,4,0.288675
68517,3.94444,9,0.583333
68519,2.2303,165,1.154917
68522,3.88,325,0.930153
68524,2.375,4,1.25
68533,2.875,4,0.946485
68536,3.7109,211,0.929324
68539,3.25,2,0.353553
68541,3.5,4,0.408248
68544,4.0,2,0.707107
68548,3.11111,18,0.993443
68552,3.29464,112,0.962246
68554,3.26342,1826,0.920779
68572,3.5,4,0.707107
68574,3.0,5,0.612372
68576,1.5,2,1.414214
68590,3.0,3,2.0
68593,2.875,4,0.629153
68597,3.54348,23,0.672733
68600,2.80233,43,0.952063
68612,3.39024,41,1.051857
68614,3.1,15,0.541163
68645,3.375,4,0.478714
68647,2.5,3,0.5
68650,3.04651,86,0.992999
68653,3.73077,13,0.83205
68659,3.27641,407,0.872618
68662,2.70833,12,1.032612
68664,2.75,2,0.353553
68667,2.76471,17,1.336011
68674,3.52174,23,0.745871
68676,3.5,2,0.0
68685,2.94,50,0.972269
68690,3.46512,43,1.10408
68749,2.98864,132,0.894141
68791,3.26809,2128,0.908691
68793,3.00963,727,0.94142
68831,3.15,10,1.472903
68833,3.16667,3,1.607275
68835,3.69298,57,1.055404
68838,3.61475,61,1.15251
68843,2.844,125,1.055737
68848,3.62979,678,0.851255
68853,3.5,4,0.408248
68855,3.16667,3,0.57735
68858,3.08511,47,0.940162
68865,4.16667,3,0.288675
68868,3.69048,21,1.391727
68872,3.61111,45,0.811066
68874,3.54286,35,1.268228
68884,2.9375,16,1.352467
68886,3.5375,40,0.850245
68890,3.57143,7,0.838082
68892,3.38462,13,0.711625
68897,2.83333,6,0.752773
68899,3.08333,6,0.376386
68901,3.36111,54,0.602014
68915,3.58333,6,0.376386
68919,3.76923,13,0.632962
68921,3.5,6,0.894427
68923,2.61905,21,0.973457
68932,3.34984,313,0.832902
68941,3.086,250,1.021655
68943,2.66667,6,0.816497
68945,3.77578,223,1.029496
68952,3.21616,1145,1.009029
68954,4.03827,9264,0.792296
68956,3.84615,39,0.828393
68959,3.51678,149,1.121678
68963,3.23973,146,0.839169
68965,1.5614,57,1.13417
68967,3.54054,74,0.87881
68974,3.91667,6,0.376386
68976,3.35294,17,0.931476
69005,3.35,10,0.625833
69007,3.16667,6,0.875595
69027,3.37324,71,1.133006
69039,3.16667,3,0.288675
69042,3.375,4,0.478714
69061,3.05,10,1.039498
69069,3.08602,186,1.101899
69072,3.85,10,0.668747
69075,2.5,20,1.147079
69088,3.71186,59,0.783468
69093,2.10638,47,1.093142
69103,3.625,8,1.157275
69118,2.87143,70,0.755107
69122,3.7611,7656,0.922366
69131,2.70349,86,0.965212
69134,3.3986,784,1.147872
69136,4.10526,19,0.678621
69140,3.36822,258,1.086742
69155,2.4,5,1.341641
69159,3.0,4,1.779513
69169,3.0625,8,0.728869
69187,2.73077,13,1.42325
69195,3.0,2,0.0
69199,2.66667,6,1.251666
69201,2.8,5,1.48324
69203,3.5,4,0.408248
69211,2.70588,17,1.118856
69213,3.58333,12,1.183856
69217,1.75,2,1.767767
69219,3.38462,13,0.416025
69222,2.625,4,0.629153
69224,3.4375,8,0.562996
69227,2.0814,43,1.366827
69231,3.1875,8,1.462324
69233,3.05556,9,0.46398
69241,3.70732,41,1.150954
69243,3.41176,17,0.733896
69251,3.53968,63,0.839074
69253,2.8822,191,1.056557
69255,3.1,5,0.223607
69269,2.72727,22,1.120451
69275,3.19916,359,0.990189
69278,2.75526,380,1.05112
69280,2.86842,19,1.42246
69284,3.2037,27,0.890757
69299,3.66667,9,0.707107
69302,2.75,8,0.886405
69304,3.0,56,1.087115
69306,3.16313,659,0.822105
69310,3.85714,7,1.375811
69324,3.56159,138,0.718506
69336,4.0,1,
69339,2.5,38,0.907923
69341,2.9,5,1.024695
69354,3.65,10,0.411636
69356,3.11905,21,0.920662
69358,3.55556,18,0.855585
69361,4.5,1,
69370,2.9,5,0.547723
69372,3.25676,37,0.969118
69374,3.58333,12,0.996205
69379,4.0,1,
69381,3.08,50,1.065986
69387,3.5,5,0.707107
69394,3.84615,143,0.986227
69406,3.51638,1374,0.930538
69419,2.28571,7,1.409998
69421,3.15,20,0.947295
69429,3.6,10,0.966092
69432,3.2,15,1.048809
69436,2.53223,605,1.063483
69438,3.02222,45,0.970915
69442,2.2,15,1.292837
69444,2.65,10,0.883491
69446,2.9,5,1.387444
69448,3.58824,17,0.87026
69451,3.55556,9,1.013794
69453,3.04688,32,0.699762
69458,3.6,225,0.88892
69460,3.5,5,0.612372
69464,3.85,10,1.334375
69466,3.2,30,0.987857
69469,2.11538,26,1.343932
69475,3.33333,3,0.763763
69481,3.79798,3965,0.815958
69483,3.88889,9,0.697217
69485,1.75,2,1.767767
69487,2.5,1,
